-1.16853
-1.36873
-1.47108
-1.528
-1.73116
-1.53801
-1.53842
-1.69655
-1.5666
-1.76885
-1.80379
-1.94484
-1.62988
-1.80949
-1.79548
-1.81176
-1.91735
-1.80167
-1.76562
-1.77178
